pract_resp.keys,pract_resp.corr,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,pract_resp.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,e,1,0,47,47,32,1,1.3,1.45014,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,e,1,1,0,48,30,1,1.2,1.48625,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,,0,1,1,49,25,1,0.5,,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,,0,1,2,50,39,1,0.3,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,,0,1,3,51,21,1,0.1,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,,0,1,4,52,19,1,1,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,e,1,1,5,53,32,1,1.3,1.444085,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,i,1,1,6,54,11,1,1.6,1.168445,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,,0,1,7,55,46,1,0.4,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,,0,1,8,56,12,1,0.6,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,place,2020-07-20_10h51.02.213,ANT,2020.1.3,Linux x86_64,60,,,,,,,0,1,9,57,13,1,0.7,,,,,,,,,,,
